Name,Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICOLAS,Dragon Tamer ,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,FERALIGATR 1,FERALIGATR 2,FERALIGATR 3,FERALIGATR 4,SCEPTILE 1,SCEPTILE 2,SCEPTILE 3,SCEPTILE 4,RHYDON 1,RHYDON 2,RHYDON 3,RHYDON 4,KANGASKHAN 1,KANGASKHAN 2,KANGASKHAN 3,KANGASKHAN 4,ALTARIA 1,ALTARIA 2,ALTARIA 3,ALTARIA 4,BASTIODON 1,BASTIODON 2,BASTIODON 3,BASTIODON 4,RAMPARDOS 1,RAMPARDOS 2,RAMPARDOS 3,RAMPARDOS 4,STEELIX 1,STEELIX 2,STEELIX 3,STEELIX 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,FLYGON 1,FLYGON 2,FLYGON 3,FLYGON 4,AGGRON 1,AGGRON 2,AGGRON 3,AGGRON 4,LAPRAS 1,LAPRAS 2,LAPRAS 3,LAPRAS 4,GYARADOS 1,GYARADOS 2,GYARADOS 3,GYARADOS 4,KINGDRA 1,KINGDRA 2,KINGDRA 3,KINGDRA 4,MILOTIC 1,MILOTIC 2,MILOTIC 3,MILOTIC 4,ARCANINE 1,ARCANINE 2,ARCANINE 3,ARCANINE 4,DRAGONITE 1,DRAGONITE 2,DRAGONITE 3,DRAGONITE 4,TYRANITAR 1,TYRANITAR 2,TYRANITAR 3,TYRANITAR 4,SALAMENCE 1,SALAMENCE 2,SALAMENCE 3,SALAMENCE 4,GARCHOMP 1,GARCHOMP 2,GARCHOMP 3,GARCHOMP 4,LATIAS 1,LATIAS 2,LATIAS 3,LATIAS 4,LATIOS 1,LATIOS 2,LATIOS 3,LATIOS 4,,,,,,,,
AMBRE,Aroma Lady ,VENUSAUR 2,MEGANIUM 2,SCEPTILE 2,TORTERRA 2,BRELOOM 2,VILEPLUME 2,VICTREEBEL 2,LUDICOLO 2,SHIFTRY 2,ABOMASNOW 2,CRADILY 2,ROSERADE 2,EXEGGUTOR 2,LEAFEON 2,TANGROWTH 2,VENUSAUR 3,MEGANIUM 3,SCEPTILE 3,TORTERRA 3,BRELOOM 3,VILEPLUME 3,VICTREEBEL 3,LUDICOLO 3,SHIFTRY 3,ABOMASNOW 3,CRADILY 3,ROSERADE 3,EXEGGUTOR 3,LEAFEON 3,TANGROWTH 3,VENUSAUR 4,MEGANIUM 4,SCEPTILE 4,TORTERRA 4,BRELOOM 4,VILEPLUME 4,VICTREEBEL 4,LUDICOLO 4,SHIFTRY 4,ABOMASNOW 4,CRADILY 4,ROSERADE 4,EXEGGUTOR 4,LEAFEON 4,TANGROWTH 4,VENUSAUR 1,MEGANIUM 1,SCEPTILE 1,TORTERRA 1,BRELOOM 1,VILEPLUME 1,VICTREEBEL 1,LUDICOLO 1,SHIFTRY 1,ABOMASNOW 1,CRADILY 1,ROSERADE 1,EXEGGUTOR 1,LEAFEON 1,TANGROWTH 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELISHA,Aroma Lady ,VENUSAUR 2,MEGANIUM 2,SCEPTILE 2,TORTERRA 2,BRELOOM 2,VILEPLUME 2,VICTREEBEL 2,LUDICOLO 2,SHIFTRY 2,ABOMASNOW 2,CRADILY 2,ROSERADE 2,EXEGGUTOR 2,LEAFEON 2,TANGROWTH 2,VENUSAUR 3,MEGANIUM 3,SCEPTILE 3,TORTERRA 3,BRELOOM 3,VILEPLUME 3,VICTREEBEL 3,LUDICOLO 3,SHIFTRY 3,ABOMASNOW 3,CRADILY 3,ROSERADE 3,EXEGGUTOR 3,LEAFEON 3,TANGROWTH 3,VENUSAUR 4,MEGANIUM 4,SCEPTILE 4,TORTERRA 4,BRELOOM 4,VILEPLUME 4,VICTREEBEL 4,LUDICOLO 4,SHIFTRY 4,ABOMASNOW 4,CRADILY 4,ROSERADE 4,EXEGGUTOR 4,LEAFEON 4,TANGROWTH 4,VENUSAUR 1,MEGANIUM 1,SCEPTILE 1,TORTERRA 1,BRELOOM 1,VILEPLUME 1,VICTREEBEL 1,LUDICOLO 1,SHIFTRY 1,ABOMASNOW 1,CRADILY 1,ROSERADE 1,EXEGGUTOR 1,LEAFEON 1,TANGROWTH 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARIANE,Battle Girl,MOLTRES 1,ENTEI 1,HEATRAN 1,CHARIZARD 2,TYPHLOSION 2,BLAZIKEN 2,INFERNAPE 2,MEDICHAM 2,BRELOOM 2,HARIYAMA 2,TOXICROAK 2,POLIWRATH 2,RAPIDASH 2,HERACROSS 2,NINETALES 2,HOUNDOOM 2,MACHAMP 2,GALLADE 2,FLAREON 2,LUCARIO 2,MAGMORTAR 2,ARCANINE 2,MOLTRES 2,ENTEI 2,HEATRAN 2,PRIMEAPE 2,HITMONCHAN 2,HITMONLEE 2,HITMONTOP 2,CHARIZARD 3,TYPHLOSION 3,BLAZIKEN 3,INFERNAPE 3,MEDICHAM 3,BRELOOM 3,HARIYAMA 3,TOXICROAK 3,POLIWRATH 3,RAPIDASH 3,HERACROSS 3,NINETALES 3,HOUNDOOM 3,MACHAMP 3,GALLADE 3,FLAREON 3,LUCARIO 3,MAGMORTAR 3,ARCANINE 3,MOLTRES 3,ENTEI 3,HEATRAN 3,CHARIZARD 4,TYPHLOSION 4,BLAZIKEN 4,INFERNAPE 4,MEDICHAM 4,BRELOOM 4,HARIYAMA 4,TOXICROAK 4,POLIWRATH 4,RAPIDASH 4,HERACROSS 4,NINETALES 4,HOUNDOOM 4,MACHAMP 4,GALLADE 4,FLAREON 4,LUCARIO 4,MAGMORTAR 4,ARCANINE 4,MOLTRES 4,ENTEI 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVE,Battle Girl,MOLTRES 1,ENTEI 1,HEATRAN 1,CHARIZARD 2,TYPHLOSION 2,BLAZIKEN 2,INFERNAPE 2,MEDICHAM 2,BRELOOM 2,HARIYAMA 2,TOXICROAK 2,POLIWRATH 2,RAPIDASH 2,HERACROSS 2,NINETALES 2,HOUNDOOM 2,MACHAMP 2,GALLADE 2,FLAREON 2,LUCARIO 2,MAGMORTAR 2,ARCANINE 2,MOLTRES 2,ENTEI 2,HEATRAN 2,PRIMEAPE 2,HITMONCHAN 2,HITMONLEE 2,HITMONTOP 2,CHARIZARD 3,TYPHLOSION 3,BLAZIKEN 3,INFERNAPE 3,MEDICHAM 3,BRELOOM 3,HARIYAMA 3,TOXICROAK 3,POLIWRATH 3,RAPIDASH 3,HERACROSS 3,NINETALES 3,HOUNDOOM 3,MACHAMP 3,GALLADE 3,FLAREON 3,LUCARIO 3,MAGMORTAR 3,ARCANINE 3,MOLTRES 3,ENTEI 3,HEATRAN 3,CHARIZARD 4,TYPHLOSION 4,BLAZIKEN 4,INFERNAPE 4,MEDICHAM 4,BRELOOM 4,HARIYAMA 4,TOXICROAK 4,POLIWRATH 4,RAPIDASH 4,HERACROSS 4,NINETALES 4,HOUNDOOM 4,MACHAMP 4,GALLADE 4,FLAREON 4,LUCARIO 4,MAGMORTAR 4,ARCANINE 4,MOLTRES 4,ENTEI 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FERGUS,Black Belt ,MOLTRES 1,ENTEI 1,HEATRAN 1,CHARIZARD 2,TYPHLOSION 2,BLAZIKEN 2,INFERNAPE 2,MEDICHAM 2,BRELOOM 2,HARIYAMA 2,TOXICROAK 2,POLIWRATH 2,RAPIDASH 2,HERACROSS 2,NINETALES 2,HOUNDOOM 2,MACHAMP 2,GALLADE 2,FLAREON 2,LUCARIO 2,MAGMORTAR 2,ARCANINE 2,MOLTRES 2,ENTEI 2,HEATRAN 2,PRIMEAPE 2,HITMONCHAN 2,HITMONLEE 2,HITMONTOP 2,CHARIZARD 3,TYPHLOSION 3,BLAZIKEN 3,INFERNAPE 3,MEDICHAM 3,BRELOOM 3,HARIYAMA 3,TOXICROAK 3,POLIWRATH 3,RAPIDASH 3,HERACROSS 3,NINETALES 3,HOUNDOOM 3,MACHAMP 3,GALLADE 3,FLAREON 3,LUCARIO 3,MAGMORTAR 3,ARCANINE 3,MOLTRES 3,ENTEI 3,HEATRAN 3,CHARIZARD 4,TYPHLOSION 4,BLAZIKEN 4,INFERNAPE 4,MEDICHAM 4,BRELOOM 4,HARIYAMA 4,TOXICROAK 4,POLIWRATH 4,RAPIDASH 4,HERACROSS 4,NINETALES 4,HOUNDOOM 4,MACHAMP 4,GALLADE 4,FLAREON 4,LUCARIO 4,MAGMORTAR 4,ARCANINE 4,MOLTRES 4,ENTEI 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
RONNI,Black Belt ,MOLTRES 1,ENTEI 1,HEATRAN 1,CHARIZARD 2,TYPHLOSION 2,BLAZIKEN 2,INFERNAPE 2,MEDICHAM 2,BRELOOM 2,HARIYAMA 2,TOXICROAK 2,POLIWRATH 2,RAPIDASH 2,HERACROSS 2,NINETALES 2,HOUNDOOM 2,MACHAMP 2,GALLADE 2,FLAREON 2,LUCARIO 2,MAGMORTAR 2,ARCANINE 2,MOLTRES 2,ENTEI 2,HEATRAN 2,PRIMEAPE 2,HITMONCHAN 2,HITMONLEE 2,HITMONTOP 2,CHARIZARD 3,TYPHLOSION 3,BLAZIKEN 3,INFERNAPE 3,MEDICHAM 3,BRELOOM 3,HARIYAMA 3,TOXICROAK 3,POLIWRATH 3,RAPIDASH 3,HERACROSS 3,NINETALES 3,HOUNDOOM 3,MACHAMP 3,GALLADE 3,FLAREON 3,LUCARIO 3,MAGMORTAR 3,ARCANINE 3,MOLTRES 3,ENTEI 3,HEATRAN 3,CHARIZARD 4,TYPHLOSION 4,BLAZIKEN 4,INFERNAPE 4,MEDICHAM 4,BRELOOM 4,HARIYAMA 4,TOXICROAK 4,POLIWRATH 4,RAPIDASH 4,HERACROSS 4,NINETALES 4,HOUNDOOM 4,MACHAMP 4,GALLADE 4,FLAREON 4,LUCARIO 4,MAGMORTAR 4,ARCANINE 4,MOLTRES 4,ENTEI 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELIZA,Bird Keeper ,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,VESPIQUEN 1,VESPIQUEN 2,VESPIQUEN 3,VESPIQUEN 4,STARAPTOR 1,STARAPTOR 2,STARAPTOR 3,STARAPTOR 4,ALTARIA 1,ALTARIA 2,ALTARIA 3,ALTARIA 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,YANMEGA 1,YANMEGA 2,YANMEGA 3,YANMEGA 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,GYARADOS 1,GYARADOS 2,GYARADOS 3,GYARADOS 4,TOGEKISS 1,TOGEKISS 2,TOGEKISS 3,TOGEKISS 4,DRAGONITE 1,DRAGONITE 2,DRAGONITE 3,DRAGONITE 4,SALAMENCE 1,SALAMENCE 2,SALAMENCE 3,SALAMENCE 4,ARTICUNO 1,ARTICUNO 2,ARTICUNO 3,ARTICUNO 4,ZAPDOS 1,ZAPDOS 2,ZAPDOS 3,ZAPDOS 4,MOLTRES 1,MOLTRES 2,MOLTRES 3,MOLTRES 4,XATU 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIRA,Bird Keeper ,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,VESPIQUEN 1,VESPIQUEN 2,VESPIQUEN 3,VESPIQUEN 4,STARAPTOR 1,STARAPTOR 2,STARAPTOR 3,STARAPTOR 4,ALTARIA 1,ALTARIA 2,ALTARIA 3,ALTARIA 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,YANMEGA 1,YANMEGA 2,YANMEGA 3,YANMEGA 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,GYARADOS 1,GYARADOS 2,GYARADOS 3,GYARADOS 4,TOGEKISS 1,TOGEKISS 2,TOGEKISS 3,TOGEKISS 4,DRAGONITE 1,DRAGONITE 2,DRAGONITE 3,DRAGONITE 4,SALAMENCE 1,SALAMENCE 2,SALAMENCE 3,SALAMENCE 4,ARTICUNO 1,ARTICUNO 2,ARTICUNO 3,ARTICUNO 4,ZAPDOS 1,ZAPDOS 2,ZAPDOS 3,ZAPDOS 4,MOLTRES 1,MOLTRES 2,MOLTRES 3,MOLTRES 4,XATU 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARREN,Cameraman ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,RAICHU 1,RAICHU 2,RAICHU 3,RAICHU 4,MANECTRIC 1,MANECTRIC 2,MANECTRIC 3,MANECTRIC 4,ELECTRODE 1,ELECTRODE 2,ELECTRODE 3,ELECTRODE 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,AMPHAROS 1,AMPHAROS 2,AMPHAROS 3,AMPHAROS 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,LUXRAY 1,LUXRAY 2,LUXRAY 3,LUXRAY 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,ELECTIVIRE 1,ELECTIVIRE 2,ELECTIVIRE 3,ELECTIVIRE 4,,,,
SKIP,Cameraman ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,RAICHU 1,RAICHU 2,RAICHU 3,RAICHU 4,MANECTRIC 1,MANECTRIC 2,MANECTRIC 3,MANECTRIC 4,ELECTRODE 1,ELECTRODE 2,ELECTRODE 3,ELECTRODE 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,AMPHAROS 1,AMPHAROS 2,AMPHAROS 3,AMPHAROS 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,LUXRAY 1,LUXRAY 2,LUXRAY 3,LUXRAY 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,ELECTIVIRE 1,ELECTIVIRE 2,ELECTIVIRE 3,ELECTIVIRE 4,,,,
ELAINE,Reporter ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,RAICHU 1,RAICHU 2,RAICHU 3,RAICHU 4,MANECTRIC 1,MANECTRIC 2,MANECTRIC 3,MANECTRIC 4,ELECTRODE 1,ELECTRODE 2,ELECTRODE 3,ELECTRODE 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,AMPHAROS 1,AMPHAROS 2,AMPHAROS 3,AMPHAROS 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,LUXRAY 1,LUXRAY 2,LUXRAY 3,LUXRAY 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,ELECTIVIRE 1,ELECTIVIRE 2,ELECTIVIRE 3,ELECTIVIRE 4,,,,
KATIE,Reporter ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,RAICHU 1,RAICHU 2,RAICHU 3,RAICHU 4,MANECTRIC 1,MANECTRIC 2,MANECTRIC 3,MANECTRIC 4,ELECTRODE 1,ELECTRODE 2,ELECTRODE 3,ELECTRODE 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,AMPHAROS 1,AMPHAROS 2,AMPHAROS 3,AMPHAROS 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,LUXRAY 1,LUXRAY 2,LUXRAY 3,LUXRAY 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,ELECTIVIRE 1,ELECTIVIRE 2,ELECTIVIRE 3,ELECTIVIRE 4,,,,
ENZO,Clown ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,FROSLASS 1,FROSLASS 2,FROSLASS 3,FROSLASS 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,MISMAGIUS 1,MISMAGIUS 2,MISMAGIUS 3,MISMAGIUS 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,GENGAR 1,GENGAR 2,GENGAR 3,GENGAR 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,DUSKNOIR 1,DUSKNOIR 2,DUSKNOIR 3,DUSKNOIR 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,,,,,,,,,,,,,,,,,,,,
FRANK,Clown ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,FROSLASS 1,FROSLASS 2,FROSLASS 3,FROSLASS 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,MISMAGIUS 1,MISMAGIUS 2,MISMAGIUS 3,MISMAGIUS 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,GENGAR 1,GENGAR 2,GENGAR 3,GENGAR 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,DUSKNOIR 1,DUSKNOIR 2,DUSKNOIR 3,DUSKNOIR 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,,,,,,,,,,,,,,,,,,,,
LEROY,Collector ,VENUSAUR 1,CHARIZARD 1,BLASTOISE 1,MEGANIUM 1,TYPHLOSION 1,FERALIGATR 1,SCEPTILE 1,BLAZIKEN 1,SWAMPERT 1,TORTERRA 1,INFERNAPE 1,EMPOLEON 1,DUGTRIO 1,MAROWAK 1,MEDICHAM 1,QUAGSIRE 1,GRANBULL 1,JYNX 1,MRMIME 1,LANTURN 1,BRELOOM 1,FORRETRESS 1,SKARMORY 1,ABSOL 1,WHISCASH 1,HARIYAMA 1,VESPIQUEN 1,RAICHU 1,DEWGONG 1,MANECTRIC 1,STARAPTOR 1,GASTRODON 1,SKUNTANK 1,VILEPLUME 1,VICTREEBEL 1,ELECTRODE 1,LUDICOLO 1,SHIFTRY 1,EXPLOUD 1,GLALIE 1,LOPUNNY 1,FROSLASS 1,AMBIPOM 1,HYPNO 1,GOLEM 1,RHYDON 1,SLOWBRO 1,WEEZING 1,KANGASKHAN 1,TAUROS 1,ALAKAZAM 1,SLOWKING 1,MILTANK 1,ALTARIA 1,TOXICROAK 1,ABOMASNOW 1,NIDOQUEEN 1,NIDOKING 1,CRADILY 1,ARMALDO 1,BASTIODON 1,FLOATZEL 1,MISMAGIUS 1,DRIFBLIM 1,GOLDUCK 1,POLIWRATH 1,RAPIDASH 1,MUK 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWMAN,Collector ,GENGAR 1,AMPHAROS 1,POLITOED 1,PINSIR 1,SCIZOR 1,HERACROSS 1,URSARING 1,HOUNDOOM 1,DONPHAN 1,WAILORD 1,CLAYDOL 1,RAMPARDOS 1,BRONZONG 1,DRAPION 1,LUXRAY 1,NINETALES 1,MACHAMP 1,SHUCKLE 1,ROSERADE 1,HONCHKROW 1,STEELIX 1,WEAVILE 1,GLISCOR 1,TENTACRUEL 1,AERODACTYL 1,PORYGON2 1,LICKILICKY 1,YANMEGA 1,GARDEVOIR 1,GALLADE 1,EXEGGUTOR 1,STARMIE 1,FLYGON 1,VAPOREON 1,JOLTEON 1,FLAREON 1,ESPEON 1,UMBREON 1,LEAFEON 1,GLACEON 1,LUCARIO 1,HIPPOWDON 1,PROBOPASS 1,DUSKNOIR 1,AGGRON 1,WALREIN 1,MAMOSWINE 1,LAPRAS 1,CROBAT 1,MAGNEZONE 1,RHYPERIOR 1,TANGROWTH 1,PORYGON-Z 1,GYARADOS 1,SNORLAX 1,KINGDRA 1,BLISSEY 1,MILOTIC 1,ELECTIVIRE 1,MAGMORTAR 1,TOGEKISS 1,ARCANINE 1,DRAGONITE 1,TYRANITAR 1,SALAMENCE 1,METAGROSS 1,GARCHOMP 1,SLAKING 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
