Name,Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARIOLE,,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,QUAGSIRE 1,GASTRODON 1,LILLIGANT 1,ABOMASNOW 1,POLIWRATH 1,NINETALES 1,CHANDELURE 1,LAPRAS 1,MAGMORTAR 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,LANTURN 1,VILEPLUME 1,DARMANITAN 1,CRADILY 1,RAPIDASH 1,ROSERADE 1,VAPOREON 1,TANGROWTH 1,VOLCARONA 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,BRELOOM 1,VICTREEBEL 1,SLOWBRO 1,FLOATZEL 1,POLITOED 1,TENTACRUEL 1,FLAREON 1,GYARADOS 1,ARCANINE 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,WHISCASH 1,LUDICOLO 1,FERROTHORN 1,CARRACOSTA 1,HOUNDOOM 1,EXEGGUTOR 1,LEAFEON 1,KINGDRA 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,DEWGONG 1,SHIFTRY 1,SLOWKING 1,SEISMITOAD 1,WAILORD 1,STARMIE 1,WALREIN 1,MILOTIC 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORENTINE,,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,QUAGSIRE 1,GASTRODON 1,LILLIGANT 1,ABOMASNOW 1,POLIWRATH 1,NINETALES 1,CHANDELURE 1,LAPRAS 1,MAGMORTAR 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,LANTURN 1,VILEPLUME 1,DARMANITAN 1,CRADILY 1,RAPIDASH 1,ROSERADE 1,VAPOREON 1,TANGROWTH 1,VOLCARONA 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,BRELOOM 1,VICTREEBEL 1,SLOWBRO 1,FLOATZEL 1,POLITOED 1,TENTACRUEL 1,FLAREON 1,GYARADOS 1,ARCANINE 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,WHISCASH 1,LUDICOLO 1,FERROTHORN 1,CARRACOSTA 1,HOUNDOOM 1,EXEGGUTOR 1,LEAFEON 1,KINGDRA 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,DEWGONG 1,SHIFTRY 1,SLOWKING 1,SEISMITOAD 1,WAILORD 1,STARMIE 1,WALREIN 1,MILOTIC 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUDE,,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,BASTIODON 1,ACCELGOR 1,RAPIDASH 1,PINSIR 1,DONPHAN 1,LUXRAY 1,HONCHKROW 1,STEELIX 1,BRAVIARY 1,YANMEGA 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,FLOATZEL 1,ZEBSTRIKA 1,MUK 1,SCIZOR 1,WAILORD 1,NINETALES 1,GIGALITH 1,WEAVILE 1,TENTACRUEL 1,GARDEVOIR 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,MISMAGIUS 1,DRIFBLIM 1,GENGAR 1,HERACROSS 1,CLAYDOL 1,MACHAMP 1,CONKELDURR 1,GLISCOR 1,AERODACTYL 1,GALLADE 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,CARRACOSTA 1,SEISMITOAD 1,AMPHAROS 1,URSARING 1,BRONZONG 1,SHUCKLE 1,EXCADRILL 1,ZOROARK 1,PORYGON2 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,RAMPARDOS 1,ESCAVALIER 1,POLIWRATH 1,POLITOED 1,HOUNDOOM 1,DRAPION 1,ROSERADE 1,KROOKODILE 1,MANDIBUZZ 1,LICKILICKY 1,,
JOELLE,,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,BASTIODON 1,ACCELGOR 1,RAPIDASH 1,PINSIR 1,DONPHAN 1,LUXRAY 1,HONCHKROW 1,STEELIX 1,BRAVIARY 1,YANMEGA 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,FLOATZEL 1,ZEBSTRIKA 1,MUK 1,SCIZOR 1,WAILORD 1,NINETALES 1,GIGALITH 1,WEAVILE 1,TENTACRUEL 1,GARDEVOIR 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,MISMAGIUS 1,DRIFBLIM 1,GENGAR 1,HERACROSS 1,CLAYDOL 1,MACHAMP 1,CONKELDURR 1,GLISCOR 1,AERODACTYL 1,GALLADE 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,CARRACOSTA 1,SEISMITOAD 1,AMPHAROS 1,URSARING 1,BRONZONG 1,SHUCKLE 1,EXCADRILL 1,ZOROARK 1,PORYGON2 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,RAMPARDOS 1,ESCAVALIER 1,POLIWRATH 1,POLITOED 1,HOUNDOOM 1,DRAPION 1,ROSERADE 1,KROOKODILE 1,MANDIBUZZ 1,LICKILICKY 1,,
JASPER,,RAMPARDOS 2,ESCAVALIER 2,POLIWRATH 2,POLITOED 2,HOUNDOOM 2,DRAPION 2,HONCHKROW 2,KROOKODILE 2,MANDIBUZZ 2,LICKILICKY 2,STARMIE 2,JOLTEON 2,GLACEON 2,MIENSHAO 2,MAMOSWINE 2,TANGROWTH 2,KINGDRA 2,MAGMORTAR 2,ARCHEOPS 2,GARCHOMP 2,BASTIODON 2,ACCELGOR 2,RAPIDASH 2,PINSIR 2,DONPHAN 2,LUXRAY 2,ROSERADE 2,STEELIX 2,BRAVIARY 2,YANMEGA 2,FLYGON 2,FLAREON 2,LUCARIO 2,BEARTIC 2,LAPRAS 2,PORYGON-Z 2,SNORLAX 2,HAXORUS 2,DRAGONITE 2,HYDREIGON 2,FLOATZEL 2,ZEBSTRIKA 2,MUK 2,SCIZOR 2,WAILORD 2,NINETALES 2,GIGALITH 2,WEAVILE 2,TENTACRUEL 2,GARDEVOIR 2,KLINKLANG 2,ESPEON 2,HIPPOWDON 2,BOUFFALANT 2,CROBAT 2,VANILLUXE 2,BLISSEY 2,TOGEKISS 2,TYRANITAR 2,SLAKING 2,MISMAGIUS 2,DRIFBLIM 2,GENGAR 2,HERACROSS 2,CLAYDOL 2,MACHAMP 2,CONKELDURR 2,GLISCOR 2,AERODACTYL 2,GALLADE 2,CHANDELURE 2,UMBREON 2,PROBOPASS 2,AGGRON 2,MAGNEZONE 2,EELEKTROSS 2,MILOTIC 2,VOLCARONA 2,SALAMENCE 2,CARRACOSTA 2,SEISMITOAD 2,AMPHAROS 2,URSARING 2,BRONZONG 2,SHUCKLE 2,EXCADRILL 2,ZOROARK 2,PORYGON2 2,EXEGGUTOR 2,VAPOREON 2,LEAFEON 2,DUSKNOIR 2,WALREIN 2,RHYPERIOR 2,GYARADOS 2,ELECTIVIRE 2,ARCANINE 2,METAGROSS 2,,
CARMINE,,RAMPARDOS 2,ESCAVALIER 2,POLIWRATH 2,POLITOED 2,HOUNDOOM 2,DRAPION 2,HONCHKROW 2,KROOKODILE 2,MANDIBUZZ 2,LICKILICKY 2,STARMIE 2,JOLTEON 2,GLACEON 2,MIENSHAO 2,MAMOSWINE 2,TANGROWTH 2,KINGDRA 2,MAGMORTAR 2,ARCHEOPS 2,GARCHOMP 2,BASTIODON 2,ACCELGOR 2,RAPIDASH 2,PINSIR 2,DONPHAN 2,LUXRAY 2,ROSERADE 2,STEELIX 2,BRAVIARY 2,YANMEGA 2,FLYGON 2,FLAREON 2,LUCARIO 2,BEARTIC 2,LAPRAS 2,PORYGON-Z 2,SNORLAX 2,HAXORUS 2,DRAGONITE 2,HYDREIGON 2,FLOATZEL 2,ZEBSTRIKA 2,MUK 2,SCIZOR 2,WAILORD 2,NINETALES 2,GIGALITH 2,WEAVILE 2,TENTACRUEL 2,GARDEVOIR 2,KLINKLANG 2,ESPEON 2,HIPPOWDON 2,BOUFFALANT 2,CROBAT 2,VANILLUXE 2,BLISSEY 2,TOGEKISS 2,TYRANITAR 2,SLAKING 2,MISMAGIUS 2,DRIFBLIM 2,GENGAR 2,HERACROSS 2,CLAYDOL 2,MACHAMP 2,CONKELDURR 2,GLISCOR 2,AERODACTYL 2,GALLADE 2,CHANDELURE 2,UMBREON 2,PROBOPASS 2,AGGRON 2,MAGNEZONE 2,EELEKTROSS 2,MILOTIC 2,VOLCARONA 2,SALAMENCE 2,CARRACOSTA 2,SEISMITOAD 2,AMPHAROS 2,URSARING 2,BRONZONG 2,SHUCKLE 2,EXCADRILL 2,ZOROARK 2,PORYGON2 2,EXEGGUTOR 2,VAPOREON 2,LEAFEON 2,DUSKNOIR 2,WALREIN 2,RHYPERIOR 2,GYARADOS 2,ELECTIVIRE 2,ARCANINE 2,METAGROSS 2,,
GIACOMO,,RAMPARDOS 2,ESCAVALIER 2,POLIWRATH 2,POLITOED 2,HOUNDOOM 2,DRAPION 2,HONCHKROW 2,KROOKODILE 2,MANDIBUZZ 2,LICKILICKY 2,STARMIE 2,JOLTEON 2,GLACEON 2,MIENSHAO 2,MAMOSWINE 2,TANGROWTH 2,KINGDRA 2,MAGMORTAR 2,ARCHEOPS 2,GARCHOMP 2,BASTIODON 2,ACCELGOR 2,RAPIDASH 2,PINSIR 2,DONPHAN 2,LUXRAY 2,ROSERADE 2,STEELIX 2,BRAVIARY 2,YANMEGA 2,FLYGON 2,FLAREON 2,LUCARIO 2,BEARTIC 2,LAPRAS 2,PORYGON-Z 2,SNORLAX 2,HAXORUS 2,DRAGONITE 2,HYDREIGON 2,FLOATZEL 2,ZEBSTRIKA 2,MUK 2,SCIZOR 2,WAILORD 2,NINETALES 2,GIGALITH 2,WEAVILE 2,TENTACRUEL 2,GARDEVOIR 2,KLINKLANG 2,ESPEON 2,HIPPOWDON 2,BOUFFALANT 2,CROBAT 2,VANILLUXE 2,BLISSEY 2,TOGEKISS 2,TYRANITAR 2,SLAKING 2,MISMAGIUS 2,DRIFBLIM 2,GENGAR 2,HERACROSS 2,CLAYDOL 2,MACHAMP 2,CONKELDURR 2,GLISCOR 2,AERODACTYL 2,GALLADE 2,CHANDELURE 2,UMBREON 2,PROBOPASS 2,AGGRON 2,MAGNEZONE 2,EELEKTROSS 2,MILOTIC 2,VOLCARONA 2,SALAMENCE 2,CARRACOSTA 2,SEISMITOAD 2,AMPHAROS 2,URSARING 2,BRONZONG 2,SHUCKLE 2,EXCADRILL 2,ZOROARK 2,PORYGON2 2,EXEGGUTOR 2,VAPOREON 2,LEAFEON 2,DUSKNOIR 2,WALREIN 2,RHYPERIOR 2,GYARADOS 2,ELECTIVIRE 2,ARCANINE 2,METAGROSS 2,,
CAROL,,RAMPARDOS 2,ESCAVALIER 2,POLIWRATH 2,POLITOED 2,HOUNDOOM 2,DRAPION 2,HONCHKROW 2,KROOKODILE 2,MANDIBUZZ 2,LICKILICKY 2,STARMIE 2,JOLTEON 2,GLACEON 2,MIENSHAO 2,MAMOSWINE 2,TANGROWTH 2,KINGDRA 2,MAGMORTAR 2,ARCHEOPS 2,GARCHOMP 2,BASTIODON 2,ACCELGOR 2,RAPIDASH 2,PINSIR 2,DONPHAN 2,LUXRAY 2,ROSERADE 2,STEELIX 2,BRAVIARY 2,YANMEGA 2,FLYGON 2,FLAREON 2,LUCARIO 2,BEARTIC 2,LAPRAS 2,PORYGON-Z 2,SNORLAX 2,HAXORUS 2,DRAGONITE 2,HYDREIGON 2,FLOATZEL 2,ZEBSTRIKA 2,MUK 2,SCIZOR 2,WAILORD 2,NINETALES 2,GIGALITH 2,WEAVILE 2,TENTACRUEL 2,GARDEVOIR 2,KLINKLANG 2,ESPEON 2,HIPPOWDON 2,BOUFFALANT 2,CROBAT 2,VANILLUXE 2,BLISSEY 2,TOGEKISS 2,TYRANITAR 2,SLAKING 2,MISMAGIUS 2,DRIFBLIM 2,GENGAR 2,HERACROSS 2,CLAYDOL 2,MACHAMP 2,CONKELDURR 2,GLISCOR 2,AERODACTYL 2,GALLADE 2,CHANDELURE 2,UMBREON 2,PROBOPASS 2,AGGRON 2,MAGNEZONE 2,EELEKTROSS 2,MILOTIC 2,VOLCARONA 2,SALAMENCE 2,CARRACOSTA 2,SEISMITOAD 2,AMPHAROS 2,URSARING 2,BRONZONG 2,SHUCKLE 2,EXCADRILL 2,ZOROARK 2,PORYGON2 2,EXEGGUTOR 2,VAPOREON 2,LEAFEON 2,DUSKNOIR 2,WALREIN 2,RHYPERIOR 2,GYARADOS 2,ELECTIVIRE 2,ARCANINE 2,METAGROSS 2,,
GRAY,,BARBARACLE 2,TYRANTRUM 2,DELPHOX 2,GOODRA 2,AROMATISSE 2,TYPHLOSION 2,TORTERRA 2,SAMUROTT 2,GRANBULL 2,FORRETRESS 2,VESPIQUEN 2,GASTRODON 2,VILEPLUME 2,EXPLOUD 2,AMBIPOM 2,SLOWBRO 2,CRYOGONAL 2,ALAKAZAM 2,GOTHITELLE 2,NIDOKING 2,HAWLUCHA 2,AURORUS 2,GRENINJA 2,TREVENANT 2,VENUSAUR 2,FERALIGATR 2,INFERNAPE 2,DUGTRIO 2,JYNX 2,SKARMORY 2,RAICHU 2,SKUNTANK 2,VICTREEBEL 2,LOPUNNY 2,COFAGRIGUS 2,WEEZING 2,DRUDDIGON 2,SLOWKING 2,REUNICLUS 2,CRADILY 2,CARBINK 2,TALONFLAME 2,GOGOAT 2,GOURGEIST 2,CHARIZARD 2,SCEPTILE 2,EMPOLEON 2,MAROWAK 2,MRMIME 2,ABSOL 2,DEWGONG 2,SAWK 2,ELECTRODE 2,FROSLASS 2,GOLURK 2,KANGASKHAN 2,MUSHARNA 2,MILTANK 2,BISHARP 2,ARMALDO 2,PYROAR 2,SYLVEON 2,NOIVERN 2,CLAWITZER 2,BLASTOISE 2,BLAZIKEN 2,SERPERIOR 2,MEDICHAM 2,LANTURN 2,WHISCASH 2,MANECTRIC 2,THROH 2,LUDICOLO 2,LILLIGANT 2,DURANT 2,TAUROS 2,SCRAFTY 2,ALTARIA 2,ABOMASNOW 2,AVALUGG 2,CHESNAUGHT 2,FLORGES 2,SLURPUFF 2,MEGANIUM 2,SWAMPERT 2,EMBOAR 2,QUAGSIRE 2,BRELOOM 2,HARIYAMA 2,STARAPTOR 2,UNFEZANT 2,SHIFTRY 2,DARMANITAN 2,GOLEM 2,SPIRITOMB 2,FERROTHORN 2,TOXICROAK 2,NIDOQUEEN 2,,
SIENNA,,BARBARACLE 2,TYRANTRUM 2,DELPHOX 2,GOODRA 2,AROMATISSE 2,TYPHLOSION 2,TORTERRA 2,SAMUROTT 2,GRANBULL 2,FORRETRESS 2,VESPIQUEN 2,GASTRODON 2,VILEPLUME 2,EXPLOUD 2,AMBIPOM 2,SLOWBRO 2,CRYOGONAL 2,ALAKAZAM 2,GOTHITELLE 2,NIDOKING 2,HAWLUCHA 2,AURORUS 2,GRENINJA 2,TREVENANT 2,VENUSAUR 2,FERALIGATR 2,INFERNAPE 2,DUGTRIO 2,JYNX 2,SKARMORY 2,RAICHU 2,SKUNTANK 2,VICTREEBEL 2,LOPUNNY 2,COFAGRIGUS 2,WEEZING 2,DRUDDIGON 2,SLOWKING 2,REUNICLUS 2,CRADILY 2,CARBINK 2,TALONFLAME 2,GOGOAT 2,GOURGEIST 2,CHARIZARD 2,SCEPTILE 2,EMPOLEON 2,MAROWAK 2,MRMIME 2,ABSOL 2,DEWGONG 2,SAWK 2,ELECTRODE 2,FROSLASS 2,GOLURK 2,KANGASKHAN 2,MUSHARNA 2,MILTANK 2,BISHARP 2,ARMALDO 2,PYROAR 2,SYLVEON 2,NOIVERN 2,CLAWITZER 2,BLASTOISE 2,BLAZIKEN 2,SERPERIOR 2,MEDICHAM 2,LANTURN 2,WHISCASH 2,MANECTRIC 2,THROH 2,LUDICOLO 2,LILLIGANT 2,DURANT 2,TAUROS 2,SCRAFTY 2,ALTARIA 2,ABOMASNOW 2,AVALUGG 2,CHESNAUGHT 2,FLORGES 2,SLURPUFF 2,MEGANIUM 2,SWAMPERT 2,EMBOAR 2,QUAGSIRE 2,BRELOOM 2,HARIYAMA 2,STARAPTOR 2,UNFEZANT 2,SHIFTRY 2,DARMANITAN 2,GOLEM 2,SPIRITOMB 2,FERROTHORN 2,TOXICROAK 2,NIDOQUEEN 2,,
GUILLAUME,,BARBARACLE 2,TYRANTRUM 2,DELPHOX 2,GOODRA 2,AROMATISSE 2,TYPHLOSION 2,TORTERRA 2,SAMUROTT 2,GRANBULL 2,FORRETRESS 2,VESPIQUEN 2,GASTRODON 2,VILEPLUME 2,EXPLOUD 2,AMBIPOM 2,SLOWBRO 2,CRYOGONAL 2,ALAKAZAM 2,GOTHITELLE 2,NIDOKING 2,HAWLUCHA 2,AURORUS 2,GRENINJA 2,TREVENANT 2,VENUSAUR 2,FERALIGATR 2,INFERNAPE 2,DUGTRIO 2,JYNX 2,SKARMORY 2,RAICHU 2,SKUNTANK 2,VICTREEBEL 2,LOPUNNY 2,COFAGRIGUS 2,WEEZING 2,DRUDDIGON 2,SLOWKING 2,REUNICLUS 2,CRADILY 2,CARBINK 2,TALONFLAME 2,GOGOAT 2,GOURGEIST 2,CHARIZARD 2,SCEPTILE 2,EMPOLEON 2,MAROWAK 2,MRMIME 2,ABSOL 2,DEWGONG 2,SAWK 2,ELECTRODE 2,FROSLASS 2,GOLURK 2,KANGASKHAN 2,MUSHARNA 2,MILTANK 2,BISHARP 2,ARMALDO 2,PYROAR 2,SYLVEON 2,NOIVERN 2,CLAWITZER 2,BLASTOISE 2,BLAZIKEN 2,SERPERIOR 2,MEDICHAM 2,LANTURN 2,WHISCASH 2,MANECTRIC 2,THROH 2,LUDICOLO 2,LILLIGANT 2,DURANT 2,TAUROS 2,SCRAFTY 2,ALTARIA 2,ABOMASNOW 2,AVALUGG 2,CHESNAUGHT 2,FLORGES 2,SLURPUFF 2,MEGANIUM 2,SWAMPERT 2,EMBOAR 2,QUAGSIRE 2,BRELOOM 2,HARIYAMA 2,STARAPTOR 2,UNFEZANT 2,SHIFTRY 2,DARMANITAN 2,GOLEM 2,SPIRITOMB 2,FERROTHORN 2,TOXICROAK 2,NIDOQUEEN 2,,
LENA,,BARBARACLE 2,TYRANTRUM 2,DELPHOX 2,GOODRA 2,AROMATISSE 2,TYPHLOSION 2,TORTERRA 2,SAMUROTT 2,GRANBULL 2,FORRETRESS 2,VESPIQUEN 2,GASTRODON 2,VILEPLUME 2,EXPLOUD 2,AMBIPOM 2,SLOWBRO 2,CRYOGONAL 2,ALAKAZAM 2,GOTHITELLE 2,NIDOKING 2,HAWLUCHA 2,AURORUS 2,GRENINJA 2,TREVENANT 2,VENUSAUR 2,FERALIGATR 2,INFERNAPE 2,DUGTRIO 2,JYNX 2,SKARMORY 2,RAICHU 2,SKUNTANK 2,VICTREEBEL 2,LOPUNNY 2,COFAGRIGUS 2,WEEZING 2,DRUDDIGON 2,SLOWKING 2,REUNICLUS 2,CRADILY 2,CARBINK 2,TALONFLAME 2,GOGOAT 2,GOURGEIST 2,CHARIZARD 2,SCEPTILE 2,EMPOLEON 2,MAROWAK 2,MRMIME 2,ABSOL 2,DEWGONG 2,SAWK 2,ELECTRODE 2,FROSLASS 2,GOLURK 2,KANGASKHAN 2,MUSHARNA 2,MILTANK 2,BISHARP 2,ARMALDO 2,PYROAR 2,SYLVEON 2,NOIVERN 2,CLAWITZER 2,BLASTOISE 2,BLAZIKEN 2,SERPERIOR 2,MEDICHAM 2,LANTURN 2,WHISCASH 2,MANECTRIC 2,THROH 2,LUDICOLO 2,LILLIGANT 2,DURANT 2,TAUROS 2,SCRAFTY 2,ALTARIA 2,ABOMASNOW 2,AVALUGG 2,CHESNAUGHT 2,FLORGES 2,SLURPUFF 2,MEGANIUM 2,SWAMPERT 2,EMBOAR 2,QUAGSIRE 2,BRELOOM 2,HARIYAMA 2,STARAPTOR 2,UNFEZANT 2,SHIFTRY 2,DARMANITAN 2,GOLEM 2,SPIRITOMB 2,FERROTHORN 2,TOXICROAK 2,NIDOQUEEN 2,,
RUFOUS,,HARIYAMA 2,STARAPTOR 2,UNFEZANT 2,SHIFTRY 2,DARMANITAN 2,GOLEM 2,SPIRITOMB 2,FERROTHORN 2,TOXICROAK 2,NIDOQUEEN 2,BASTIODON 2,ACCELGOR 2,RAPIDASH 2,PINSIR 2,DONPHAN 2,LUXRAY 2,HONCHKROW 2,STEELIX 2,BRAVIARY 2,YANMEGA 2,VESPIQUEN 2,GASTRODON 2,VILEPLUME 2,EXPLOUD 2,AMBIPOM 2,SLOWBRO 2,CRYOGONAL 2,ALAKAZAM 2,GOTHITELLE 2,NIDOKING 2,FLOATZEL 2,ZEBSTRIKA 2,MUK 2,SCIZOR 2,WAILORD 2,NINETALES 2,GIGALITH 2,WEAVILE 2,TENTACRUEL 2,GARDEVOIR 2,RAICHU 2,SKUNTANK 2,VICTREEBEL 2,LOPUNNY 2,COFAGRIGUS 2,WEEZING 2,DRUDDIGON 2,SLOWKING 2,REUNICLUS 2,CRADILY 2,MISMAGIUS 2,DRIFBLIM 2,GENGAR 2,HERACROSS 2,CLAYDOL 2,MACHAMP 2,CONKELDURR 2,GLISCOR 2,AERODACTYL 2,GALLADE 2,DEWGONG 2,SAWK 2,ELECTRODE 2,FROSLASS 2,GOLURK 2,KANGASKHAN 2,MUSHARNA 2,MILTANK 2,BISHARP 2,ARMALDO 2,CARRACOSTA 2,SEISMITOAD 2,AMPHAROS 2,URSARING 2,BRONZONG 2,SHUCKLE 2,EXCADRILL 2,ZOROARK 2,PORYGON2 2,MANECTRIC 2,THROH 2,LUDICOLO 2,LILLIGANT 2,DURANT 2,TAUROS 2,SCRAFTY 2,ALTARIA 2,ABOMASNOW 2,RAMPARDOS 2,ESCAVALIER 2,POLIWRATH 2,POLITOED 2,HOUNDOOM 2,DRAPION 2,ROSERADE 2,KROOKODILE 2,MANDIBUZZ 2,LICKILICKY 2,,
SCARLET,,HARIYAMA 2,STARAPTOR 2,UNFEZANT 2,SHIFTRY 2,DARMANITAN 2,GOLEM 2,SPIRITOMB 2,FERROTHORN 2,TOXICROAK 2,NIDOQUEEN 2,BASTIODON 2,ACCELGOR 2,RAPIDASH 2,PINSIR 2,DONPHAN 2,LUXRAY 2,HONCHKROW 2,STEELIX 2,BRAVIARY 2,YANMEGA 2,VESPIQUEN 2,GASTRODON 2,VILEPLUME 2,EXPLOUD 2,AMBIPOM 2,SLOWBRO 2,CRYOGONAL 2,ALAKAZAM 2,GOTHITELLE 2,NIDOKING 2,FLOATZEL 2,ZEBSTRIKA 2,MUK 2,SCIZOR 2,WAILORD 2,NINETALES 2,GIGALITH 2,WEAVILE 2,TENTACRUEL 2,GARDEVOIR 2,RAICHU 2,SKUNTANK 2,VICTREEBEL 2,LOPUNNY 2,COFAGRIGUS 2,WEEZING 2,DRUDDIGON 2,SLOWKING 2,REUNICLUS 2,CRADILY 2,MISMAGIUS 2,DRIFBLIM 2,GENGAR 2,HERACROSS 2,CLAYDOL 2,MACHAMP 2,CONKELDURR 2,GLISCOR 2,AERODACTYL 2,GALLADE 2,DEWGONG 2,SAWK 2,ELECTRODE 2,FROSLASS 2,GOLURK 2,KANGASKHAN 2,MUSHARNA 2,MILTANK 2,BISHARP 2,ARMALDO 2,CARRACOSTA 2,SEISMITOAD 2,AMPHAROS 2,URSARING 2,BRONZONG 2,SHUCKLE 2,EXCADRILL 2,ZOROARK 2,PORYGON2 2,MANECTRIC 2,THROH 2,LUDICOLO 2,LILLIGANT 2,DURANT 2,TAUROS 2,SCRAFTY 2,ALTARIA 2,ABOMASNOW 2,RAMPARDOS 2,ESCAVALIER 2,POLIWRATH 2,POLITOED 2,HOUNDOOM 2,DRAPION 2,ROSERADE 2,KROOKODILE 2,MANDIBUZZ 2,LICKILICKY 2,,
ARNAU,,BARBARACLE 2,TORTERRA 2,FORRETRESS 2,DURANT 2,NIDOKING 2,CARRACOSTA 2,CLAYDOL 2,KROOKODILE 2,KLINKLANG 2,MAMOSWINE 2,METAGROSS 2,CARBINK 2,EMPOLEON 2,SKARMORY 2,GOLEM 2,CRADILY 2,ESCAVALIER 2,BRONZONG 2,STEELIX 2,LUCARIO 2,MAGNEZONE 2,GARCHOMP 2,TYRANTRUM 2,DUGTRIO 2,WHISCASH 2,FERROTHORN 2,ARMALDO 2,SEISMITOAD 2,SHUCKLE 2,GLISCOR 2,HIPPOWDON 2,RHYPERIOR 2,AURORUS 2,MAROWAK 2,GASTRODON 2,BISHARP 2,RAMPARDOS 2,SCIZOR 2,GIGALITH 2,AERODACTYL 2,PROBOPASS 2,ARCHEOPS 2,SWAMPERT 2,QUAGSIRE 2,GOLURK 2,NIDOQUEEN 2,BASTIODON 2,DONPHAN 2,EXCADRILL 2,FLYGON 2,AGGRON 2,TYRANITAR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,BARBARACLE 2,TORTERRA 2,FORRETRESS 2,DURANT 2,NIDOKING 2,CARRACOSTA 2,CLAYDOL 2,KROOKODILE 2,KLINKLANG 2,MAMOSWINE 2,METAGROSS 2,CARBINK 2,EMPOLEON 2,SKARMORY 2,GOLEM 2,CRADILY 2,ESCAVALIER 2,BRONZONG 2,STEELIX 2,LUCARIO 2,MAGNEZONE 2,GARCHOMP 2,TYRANTRUM 2,DUGTRIO 2,WHISCASH 2,FERROTHORN 2,ARMALDO 2,SEISMITOAD 2,SHUCKLE 2,GLISCOR 2,HIPPOWDON 2,RHYPERIOR 2,AURORUS 2,MAROWAK 2,GASTRODON 2,BISHARP 2,RAMPARDOS 2,SCIZOR 2,GIGALITH 2,AERODACTYL 2,PROBOPASS 2,ARCHEOPS 2,SWAMPERT 2,QUAGSIRE 2,GOLURK 2,NIDOQUEEN 2,BASTIODON 2,DONPHAN 2,EXCADRILL 2,FLYGON 2,AGGRON 2,TYRANITAR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
